timestamp,HeadYaw,HeadPitch,LShoulderPitch,LShoulderRoll,RShoulderPitch,RShoulderRoll,LElbowRoll,RElbowRoll,LHand,RHand
1757428335.656,-3.3884075418458375,-10.64738568797527,87.2898456332099,9.683427602772383,85.41352785241443,-15.644859543565023,-2.0,88.5,1.0,1.0
1757428335.767,-3.31072603347667,-10.717908550380216,87.64472329118007,9.773573660244761,84.93800415876913,-15.993973262380226,-2.0,88.5,1.0,1.0
1757428335.913,-3.2485808267813363,-10.774326840304173,87.96386396748555,9.725959500602958,84.44685003898279,-16.21151977593994,-2.0,88.5,1.0,1.0
1757428336.059,-2.998864661425069,-10.81946147224334,88.01377023541394,9.679538115803748,84.15732419296334,-16.425475285142397,-2.0,88.5,1.0,1.0
1757428336.201,-2.5990917291400555,-10.855569177794674,88.07453178674935,9.598959891309008,83.89282331926279,-16.50413467994733,-2.0,88.5,1.0,1.0
1757428336.332,-2.2792733833120447,-10.88445534223574,88.12613827898194,9.485104753640892,83.73503039838002,-16.471103139099533,-2.0,88.5,1.0,1.0
1757428336.451,-2.023418706649636,-10.707564273788591,88.40636191462217,9.438939093537833,83.51214289540482,-16.452786106626306,-2.0,88.5,1.0,1.0
1757428336.622,-2.018734965319709,-10.766051419030873,88.67074404537031,9.34499228150443,83.32055037519773,-16.385812931974755,-2.0,88.5,1.0,1.0
1757428336.766,-1.8149879722557671,-10.812841135224698,88.5788109316795,9.104667563878978,82.6729613716436,-16.549455909388218,-2.0,88.5,1.0,1.0
1757428336.915,-1.8519903778046136,-10.850272908179758,88.44518082809962,8.708621954583283,82.11773915712408,-16.61950500284094,-2.0,88.5,1.0,1.0
1757428337.046,-1.881592302243691,-10.880218326543808,88.48649949820428,8.202638351550304,81.64163828185079,-16.771490873246297,-2.0,88.5,1.0,1.0
1757428337.181,-1.9052738417949526,-10.904174661235047,88.54196043017369,7.670855529997203,81.38475960904967,-16.81872693595179,-2.0,88.5,1.0,1.0
1757428337.329,-1.924219073435962,-10.923339728988037,88.52644030701467,7.185310710886847,81.18989358674736,-16.844559222718516,-2.0,88.5,1.0,1.0
1757428337.485,-1.9393752587487696,-10.93867178319043,88.45066821419664,6.743098387331958,81.13159125894144,-16.822117952683886,-2.0,88.5,1.0,1.0
1757428337.645,-1.951500206999016,-10.950937426552343,88.40522503354747,6.348610301533675,81.07976201364227,-16.819547948986003,-2.0,88.5,1.0,1.0
1757428337.865,-2.161200165599213,-10.960749941241875,88.43292546679905,6.025264388283725,81.03438633927159,-16.860181846393616,-2.0,88.5,1.0,1.0
1757428337.99,-2.3289601324793705,-10.9685999529935,88.49606336723392,5.767497204150048,81.00343347282043,-16.91054770172409,-2.0,88.5,1.0,1.0
1757428338.154,-2.4631681059834967,-10.974879962394802,88.67865174697027,5.546246571215248,81.02966038594228,-16.990212199551532,-2.0,88.5,1.0,1.0
1757428338.301,-2.970534484786797,-10.979903969915842,88.7338537666791,5.3712299426126195,80.95190451519969,-17.092375000830675,-2.0,88.5,1.0,1.0
1757428338.455,-3.3764275878294376,-10.983923175932674,88.74140139025192,5.234907235282904,80.80837242369255,-17.23296055393675,-2.0,88.5,1.0,1.0
1757428338.604,-3.9011420702635506,-11.18713854074614,88.73098228863073,5.149048791063505,80.78749729586883,-17.339224145395267,-2.0,88.5,1.0,1.0
1757428338.747,-4.5209136562108405,-11.549710832596912,88.77216358929803,5.102694910649803,81.07055046391936,-17.353656407092725,-2.0,88.5,1.0,1.0
1757428338.896,-5.216730924968672,-11.839768666077529,88.83483577537385,5.056142603613024,81.37491925334889,-17.270111782721756,-2.0,88.5,1.0,1.0
1757428339.055,-5.973384739974938,-12.071814932862022,88.70957175780674,5.028839889812889,81.56834949682687,-17.19565793237237,-2.0,88.5,1.0,1.0
1757428339.277,-6.57870779197995,-12.257451946289619,88.70681241433334,5.037332873613971,82.05681153256029,-17.039326563025913,-2.0,88.5,1.0,1.0
1757428339.419,-7.06296623358396,-12.405961557031695,88.57878569775019,5.056266152785614,82.38080153309829,-16.860219427416904,-2.0,88.5,1.0,1.0
1757428339.574,-7.450372986867168,-12.524769245625356,88.5762015173166,5.060642003547269,82.70398244054351,-16.692200728879744,-2.0,88.5,1.0,1.0
1757428339.725,-7.760298389493735,-12.619815396500284,88.75682784874266,5.0601830343685705,83.19600551242955,-16.549983977166782,-2.0,88.5,1.0,1.0
1757428339.888,-8.008238711594988,-12.695852317200227,88.71703473553393,5.047935828117962,83.74403115858777,-16.337348423405366,-2.0,88.5,1.0,1.0
1757428340.052,-8.40659096927599,-12.756681853760183,88.76789715995423,5.055443161786053,84.06592167843425,-16.194164345996846,-2.0,88.5,1.0,1.0
1757428340.202,-8.725272775420793,-12.805345483008146,88.77380668383498,5.0524832963382815,84.23836700038959,-16.014551787839228,-2.0,88.5,1.0,1.0
1757428340.412,-8.980218220336635,-12.844276386406518,88.78893698424417,5.04028190113762,84.31569285307667,-15.839044186277487,-2.0,88.5,1.0,1.0
1757428340.559,-9.184174576269308,-12.875421109125215,88.93944547599008,5.056886466041186,84.19749993165911,-15.715056044562939,-2.0,88.5,1.0,1.0
1757428340.695,-9.547339661015446,-12.900336887300172,88.93991832540937,5.082973265737003,84.06451249015397,-15.596505371263854,-2.0,88.5,1.0,1.0
1757428340.832,-9.837871728812356,-12.920269509840137,89.04589620673092,5.125153241054383,84.48869098315427,-15.430043566069044,-2.0,88.5,1.0,1.0
1757428340.964,-10.070297383049885,-12.93621560787211,89.10270466734907,5.179482570113873,84.94460855955097,-15.307994911581552,-2.0,88.5,1.0,1.0
1757428341.134,-10.25623790643991,-12.94897248629769,89.18059349395232,5.220982205845993,85.16733824699355,-15.245868376839173,-2.0,88.5,1.0,1.0
1757428341.252,-10.404990325151928,-12.959177989038151,89.04401625853879,5.23273211975259,85.311131611129,-15.131723567769967,-2.0,88.5,1.0,1.0
1757428341.38,-10.523992260121542,-12.967342391230522,88.8741830830905,5.244791484091821,85.36005716299056,-15.056129056337188,-2.0,88.5,1.0,1.0
1757428341.497,-10.619193808097233,-12.973873912984418,88.77054475571285,5.238124036558991,85.43515771970131,-14.95444324951032,-2.0,88.5,1.0,1.0
1757428341.628,-10.895355046477787,-12.979099130387535,88.69892648909084,5.222217968320032,85.54542224013554,-14.863604714708009,-2.0,88.5,1.0,1.0
1757428341.764,-11.116284037182231,-12.98327930431003,88.533242809009,5.202487392973943,85.5412640078606,-14.851700692426189,-2.0,88.5,1.0,1.0
1757428341.877,-11.293027229745785,-12.986623443448023,88.4314729644909,5.1601751923460295,85.50840857384301,-14.871070833709258,-2.0,88.5,1.0,1.0
1757428342.019,-11.43442178379663,-12.989298754758419,88.41761036470969,5.108892058758125,85.61704658197102,-14.895693024827354,-2.0,88.5,1.0,1.0
